,shopName,shopCode,budget,category,pandaOnly,minFee,minOrder,minDelTime,minPickTime,distance,rateNum,updateDate
1603,胖老爹美式炸雞 (台北士林店),z2cb,2,"['歐美', '炸雞']",False,29.0,99.0,30.0,10.0,3.5547228003540554,3531,2023-05-23 11:48:33.979633
1604,樂雅樂 (台北北投店),lrch,3,"['牛排', '日式']",False,29.0,99.0,30.0,10.0,3.122939454531485,500,2023-05-23 11:48:33.979633
1605,佐藤精肉店 豚丼專門 Sato Seinikuten Shilin,y8ss,2,"['便當', '日式']",False,29.0,99.0,30.0,5.0,3.3758011470586538,3604,2023-05-23 11:48:33.979633
1606,來廢,nghl,2,"['小吃', '三明治 / 吐司']",False,29.0,99.0,25.0,10.0,2.785124754025517,111,2023-05-23 11:48:33.979633
1607,甜妞古早冰,gfw2,1,['甜點'],False,29.0,99.0,25.0,5.0,2.8134582239250783,406,2023-05-23 11:48:33.979633
1608,紅豆食府 (SOGO百貨天母店),a5wq,3,['中式'],False,29.0,99.0,40.0,25.0,1.7209793821128652,698,2023-05-23 11:48:33.979633
1609,畊plow,x0qf,1,['台式'],False,29.0,99.0,25.0,5.0,2.4146364208694595,501,2023-05-23 11:48:33.979633
1610,小神饌 (SOGO百貨天母店),wzh6,1,"['麵食', '日式']",False,29.0,99.0,30.0,15.0,1.7339094120332588,24,2023-05-23 11:48:33.979633
1611,越鄉養生素食館,llum,2,"['麵食', '素食', '東南亞']",False,29.0,99.0,30.0,10.0,2.7796559396501377,77,2023-05-23 11:48:33.979633
1612,靜心健康素食坊,dk8w,1,"['麵食', '素食']",False,29.0,99.0,30.0,10.0,2.794726586663973,86,2023-05-23 11:48:33.979633
1613,新婦海南雞飯 (北投光明店),b655,2,"['便當', '東南亞']",False,29.0,99.0,30.0,10.0,3.0352780715115055,290,2023-05-23 11:48:33.979633
1614,金枝早餐屋,uxdc,1,['台式'],False,29.0,99.0,35.0,15.0,3.1845401760934813,669,2023-05-23 11:48:33.979633
1615,芊芊素食(素滷味)健康廚房,brc4,1,"['湯品', '麵食', '小吃', '素食']",False,29.0,99.0,30.0,10.0,3.1619371675316796,151,2023-05-23 11:48:33.979633
1616,Burger Su 美式蔬食漢堡專賣店 (台北北投店),h8qm,3,"['漢堡', '素食']",False,29.0,99.0,30.0,10.0,2.793880878418642,431,2023-05-23 11:48:33.979633
1617,蓋飯王 (SOGO百貨天母店),iqbq,2,"['咖哩', '日式']",False,29.0,99.0,35.0,20.0,1.7424078967344023,43,2023-05-23 11:48:33.979633
1618,草歌健康蔬果 (台北芝山店),a3cd,2,['健康餐'],False,29.0,99.0,25.0,5.0,1.7711236727402482,341,2023-05-23 11:48:33.979633
1619,喬園一店,ydpw,3,['台式'],False,29.0,99.0,30.0,10.0,3.526028503826626,668,2023-05-23 11:48:33.979633
1620,大吉暖湯達人 X JK廚房 (Just Kitchen 士林店),va2l,2,"['湯品', '麵食', '台式']",False,29.0,99.0,30.0,10.0,1.8606259585217937,57,2023-05-23 11:48:33.979633
1621,酉名唐健康餐盒,jj9d,2,"['便當', '健康餐']",False,29.0,99.0,25.0,10.0,2.931966659555425,48,2023-05-23 11:48:33.979633
1622,九龍豆花蓮子專賣店,yer1,1,['甜點'],False,29.0,99.0,35.0,15.0,2.7805661039108105,750,2023-05-23 11:48:33.979633
1623,永旭甜湯舖,qxpt,1,['甜點'],False,29.0,99.0,25.0,5.0,2.0737356265575206,12,2023-05-23 11:48:33.979633
1624,武藏野商店,k2ps,2,"['麵食', '日式']",False,29.0,99.0,30.0,10.0,2.95338108805433,155,2023-05-23 11:48:33.979633
1625,博多黒伽哩堂 BistroRYU X JK廚房 (Just Kitchen 士林店),vrc2,3,"['咖哩', '日式']",False,29.0,99.0,25.0,10.0,1.8637583134050186,28,2023-05-23 11:48:33.979633
1626,隱咖哩,xei4,3,"['咖哩', '日式']",False,29.0,99.0,30.0,10.0,3.199051050683037,45,2023-05-23 11:48:33.979633
1627,七月紫米本丸,xj0h,1,['小吃'],False,29.0,99.0,25.0,5.0,3.1192512632506495,32,2023-05-23 11:48:33.979633
1628,小歇 (北投大興街店),ywka,2,"['咖啡', '台式']",False,29.0,99.0,25.0,5.0,3.130404667079865,503,2023-05-23 11:48:33.979633
1629,蒔蘿香草蔬食餐廳 (台北北投店),y7gd,2,"['歐美', '素食']",False,29.0,99.0,30.0,10.0,3.089242438047614,1283,2023-05-23 11:48:33.979633
1630,豪記便當大王,ridx,1,"['便當', '台式']",False,29.0,99.0,25.0,5.0,2.5429477402197698,5,2023-05-23 11:48:33.979633
1631,新文昌素食點心,n0vr,1,"['湯品', '麵食', '素食']",False,29.0,99.0,30.0,10.0,2.7371859673771604,383,2023-05-23 11:48:33.979633
1632,台灣G湯（北投店）,ttis,3,"['湯品', '台式']",False,29.0,99.0,25.0,10.0,2.9802798603073306,223,2023-05-23 11:48:33.979633
1633,TRUEWIN初韻 (台北士林文林店),z7xh,2,['飲料'],False,29.0,99.0,25.0,5.0,3.368629199685794,1907,2023-05-23 11:48:33.979633
1634,中東人的私房菜,o1vb,3,"['咖哩', '異國']",False,29.0,99.0,30.0,15.0,1.4427321565335383,223,2023-05-23 11:48:33.979633
1635,肉販-燒肉飯,a3vn,2,['日式'],False,29.0,99.0,25.0,5.0,2.8173403235766727,663,2023-05-23 11:48:33.979633
1636,翔記燒肉飯,l9fe,2,"['便當', '台式']",False,29.0,99.0,25.0,5.0,3.327726750799618,1090,2023-05-23 11:48:33.979633
1637,三角埔仙草 (台北士林店),wv3b,1,['甜點'],False,29.0,99.0,30.0,5.0,3.5116179308176267,768,2023-05-23 11:48:33.979633
1638,甘蔗農夫（士林總店）,c5su,1,['飲料'],False,29.0,99.0,25.0,5.0,2.9492865361343403,880,2023-05-23 11:48:33.979633
1639,士林阿輝麵線中正路店,kdsn,1,['小吃'],False,29.0,99.0,25.0,5.0,2.8265177742148566,322,2023-05-23 11:48:33.979633
1640,Tino's Pizza Cafe 堤諾比薩 (台北士林店),z3qn,3,"['披薩', '歐美']",False,29.0,99.0,30.0,10.0,2.7237035945887684,1112,2023-05-23 11:48:33.979633
1641,bibi 石鍋拌飯 (台北天母店),tolv,1,"['咖哩', '日式']",False,29.0,99.0,30.0,15.0,1.2944012871371764,1,2023-05-23 11:48:33.979633
1642,omocafe (SOGO百貨天母店),f2gh,3,"['咖啡', '歐美']",False,29.0,99.0,30.0,15.0,1.7191519091356926,73,2023-05-23 11:48:33.979633
1643,匠心廚房,e2cm,3,"['甜點', '蛋糕']",False,29.0,99.0,25.0,5.0,2.1186249790500917,159,2023-05-23 11:48:33.979633
1644,天東86 (士林文林店),zybv,2,"['麵食', '台式']",False,29.0,99.0,35.0,15.0,3.0782649305467245,225,2023-05-23 11:48:33.979633
1645,茶來張口飲品專賣店,w9xm,1,['飲料'],False,29.0,99.0,30.0,5.0,3.43648105875861,1795,2023-05-23 11:48:33.979633
1646,五星級蒸臭豆腐,jifb,1,"['麵食', '台式']",False,29.0,99.0,35.0,20.0,1.44827322881237,9,2023-05-23 11:48:33.979633
1647,町角屋-精緻日式便當,ioet,2,"['便當', '日式']",False,29.0,99.0,30.0,15.0,1.5031808649207927,0,2023-05-23 11:48:33.979633
1648,MB White Coffee (台北士林店),w5kh,3,"['咖啡', '東南亞']",False,29.0,99.0,30.0,10.0,2.630508458388568,1315,2023-05-23 11:48:33.979633
1649,北投越南傳統手工法國麵包,wrgr,2,"['三明治 / 吐司', '東南亞']",False,29.0,99.0,25.0,5.0,2.9660885737530247,63,2023-05-23 11:48:33.979633
1650,Doki ドキ 鍋燒麵 (北投央南店),x4im,2,"['麵食', '台式']",False,29.0,99.0,25.0,5.0,2.785397647134093,7,2023-05-23 11:48:33.979633
1651,茶美茶 (台北北投店),me0f,1,['飲料'],False,29.0,99.0,25.0,5.0,2.8469764089704945,448,2023-05-23 11:48:33.979633
1652,GODIVA (SOGO百貨天母店),vnvs,3,['甜點'],False,29.0,99.0,25.0,10.0,1.656826984736884,9,2023-05-23 11:48:33.979633
1653,歐品香廚餐坊 European Kitchen,y6uh,2,"['歐美', '麵食']",False,29.0,99.0,30.0,10.0,2.8158394974903156,382,2023-05-23 11:48:33.979633
1654,Doki ドキ 鍋燒麵 (北投溫泉店),pi79,2,"['麵食', '台式']",False,29.0,99.0,25.0,5.0,2.9015448949192244,40,2023-05-23 11:48:33.979633
1655,潛水艇越南法國麵包,q9s8,1,['東南亞'],False,29.0,99.0,30.0,10.0,2.882209601836525,116,2023-05-23 11:48:33.979633
1656,中央現做肉羹,d9ja,1,"['麵食', '台式']",False,29.0,99.0,25.0,5.0,2.9738151946516536,733,2023-05-23 11:48:33.979633
1657,黑毛屋本家 (SOGO百貨天母店),p7ca,3,"['火鍋', '日式']",False,29.0,99.0,45.0,30.0,1.7132849224427766,130,2023-05-23 11:48:33.979633
1658,阿玉飯糰,prsf,1,['台式'],False,29.0,99.0,25.0,5.0,3.0123807636355755,289,2023-05-23 11:48:33.979633
1659,北大蓋飯屋(士林店),a9up,2,"['便當', '台式']",False,29.0,99.0,25.0,5.0,3.3366425097613366,1146,2023-05-23 11:48:33.979633
1660,胖ㄅㄟㄅㄟ麻辣燙、酸菜白肉麵,pq57,1,"['麵食', '小吃']",False,29.0,99.0,30.0,15.0,1.4833675581024495,1,2023-05-23 11:48:33.979633
1661,越來香 (北投中央店),uin3,3,"['湯品', '東南亞']",False,29.0,99.0,25.0,5.0,3.486375137876926,50,2023-05-23 11:48:33.979633
1662,Fiery Coffee火熱咖啡,e3qv,2,"['咖啡', '歐美']",False,29.0,99.0,30.0,10.0,3.122801842953029,393,2023-05-23 11:48:33.979633
1663,食茶配話飲料店,x9s4,1,['飲料'],False,29.0,99.0,25.0,10.0,2.144972855169837,27,2023-05-23 11:48:33.979633
1664,勝勝飯賣部 (台北士林店),snci,2,"['麵食', '台式']",False,29.0,99.0,25.0,5.0,3.3274909893052813,986,2023-05-23 11:48:33.979633
1665,阿里山畚箕湖鐵路便當士林文林店,sp2g,2,"['便當', '台式']",False,29.0,99.0,25.0,5.0,2.5889999819515257,128,2023-05-23 11:48:33.979633
1666,爆料雞拌飯,t2qe,2,"['便當', '台式', '炸雞']",False,29.0,99.0,25.0,5.0,3.1463132205655033,428,2023-05-23 11:48:33.979633
1667,越香蘭 (台北士林店),hr7f,3,['東南亞'],False,29.0,99.0,35.0,15.0,2.6381953588431304,209,2023-05-23 11:48:33.979633
1668,外婆的茶屋 (士林中正店),mw2q,1,"['甜點', '三明治 / 吐司']",False,29.0,99.0,30.0,10.0,2.8491586890141063,12,2023-05-23 11:48:33.979633
1669,OTIS Cafe,y6nf,2,"['咖啡', '歐美']",False,29.0,99.0,30.0,10.0,2.5571751771742273,378,2023-05-23 11:48:33.979633
1670,粥師傅廣東粥 (北投奇岩店),f3vh,1,"['中式', '粥']",False,29.0,99.0,25.0,5.0,2.7444841119761705,1452,2023-05-23 11:48:33.979633
1671,不吃不可鹹水雞 (台北士林店),jjra,1,['小吃'],False,29.0,99.0,30.0,10.0,2.7535998357227176,11,2023-05-23 11:48:33.979633
1672,張記廣東腸粉 (台北北投店),m4ud,1,['港式'],False,29.0,99.0,25.0,5.0,3.0072134202310172,200,2023-05-23 11:48:33.979633
1673,Pasta Panda (台北士林店),w2mo,2,"['歐美', '麵食']",False,29.0,99.0,30.0,5.0,3.9427696109554597,1256,2023-05-23 11:48:33.979633
1674,丹堤咖啡 (捷運北投店),yxej,2,"['咖啡', '蛋糕', '歐美']",False,29.0,99.0,25.0,5.0,3.3477716276300984,141,2023-05-23 11:48:33.979633
1675,享茶·小時光 Miss Tea,kzs5,1,['飲料'],False,29.0,99.0,30.0,10.0,3.5640173373772424,634,2023-05-23 11:48:33.979633
1676,肯德基漢堡專賣店 (台北士林店),mn05,2,"['漢堡', '歐美']",False,29.0,99.0,30.0,5.0,3.6115160338368826,70,2023-05-23 11:48:33.979633
1677,文昌小吃,xm1o,1,"['湯品', '台式']",False,29.0,99.0,25.0,10.0,2.6567634117547976,72,2023-05-23 11:48:33.979633
1678,洪記涼麵 (台北士林店),trz0,1,"['湯品', '麵食', '粥', '台式']",False,29.0,99.0,30.0,10.0,2.8357511999060683,12,2023-05-23 11:48:33.979633
1679,金盞韻來 LUCKY TEA,o9fr,2,['飲料'],False,29.0,99.0,30.0,5.0,3.692617123715179,55,2023-05-23 11:48:33.979633
1680,珍心屋低卡甜品,miv4,3,"['甜點', '蛋糕']",False,29.0,99.0,25.0,5.0,2.8982743374219693,9,2023-05-23 11:48:33.979633
1681,壺茶車 豬大郎 (士林劍潭店),k311,1,['小吃'],False,29.0,99.0,25.0,5.0,2.6403503670381454,28,2023-05-23 11:48:33.979633
1682,尚益烏龍麵,x1je,1,"['麵食', '台式']",False,29.0,99.0,25.0,5.0,3.3702404278532585,353,2023-05-23 11:48:33.979633
1683,Alston冰泰酥,fsxk,2,"['火鍋', '台式']",False,29.0,99.0,30.0,10.0,2.7143582987453496,253,2023-05-23 11:48:33.979633
1684,炒飯匠 (士林美崙店),mbgq,2,"['湯品', '台式']",False,29.0,99.0,25.0,10.0,2.6567201160009897,5,2023-05-23 11:48:33.979633
1685,Coffee Tea with Me 咖啡廳,jev2,1,"['咖啡', '蛋糕', '歐美', '三明治 / 吐司']",False,29.0,99.0,30.0,10.0,2.120503674693603,1,2023-05-23 11:48:33.979633
1686,雷雨食堂,x8rf,2,['東南亞'],False,29.0,99.0,30.0,5.0,3.4222646435028974,197,2023-05-23 11:48:33.979633
1687,川窄巷食堂,g0rr,2,"['中式', '麵食']",False,29.0,99.0,25.0,5.0,3.1917158582883545,11,2023-05-23 11:48:33.979633
1688,良益碗粿小吃店,q9mc,2,"['麵食', '台式']",False,29.0,99.0,25.0,5.0,3.607084830664057,486,2023-05-23 11:48:33.979633
1689,大南雞腿王,whnh,3,"['便當', '台式']",False,29.0,99.0,30.0,5.0,3.5378510018734812,730,2023-05-23 11:48:33.979633
1690,北島茶不倦 (台北奇岩店),s3hb,2,['甜點'],False,29.0,99.0,25.0,5.0,2.7920615778288074,42,2023-05-23 11:48:33.979633
1691,匯客棧,k3ex,2,['台式'],False,29.0,99.0,30.0,15.0,1.9766685369747814,0,2023-05-23 11:48:33.979633
1692,提莫享肉咖哩 (士林大南店),nhtp,3,"['咖哩', '日式']",False,29.0,99.0,30.0,10.0,3.5461369874944566,100,2023-05-23 11:48:33.979633
1693,丼味享 (台北士林店),akzl,2,['日式'],False,29.0,99.0,30.0,10.0,3.5592865251490284,70,2023-05-23 11:48:33.979633
1694,匠咖哩,ym89,3,"['咖哩', '日式']",False,29.0,99.0,35.0,15.0,3.5671429852786956,17,2023-05-23 11:48:33.979633
1695,良本崎日式麵包,eaiq,1,['甜點'],False,29.0,99.0,30.0,5.0,3.9374891489939547,47,2023-05-23 11:48:33.979633
1696,STARBUCKS 星巴克 (天玉門市),m1oo,2,"['咖啡', '歐美', '飲料']",False,29.0,99.0,15.0,5.0,0.21953344827792798,1284,2023-05-23 11:48:33.979633
1697,Motherblends Smoothie (台北天母店),h0t2,2,['飲料'],False,29.0,99.0,20.0,10.0,0.22797840164834787,59,2023-05-23 11:48:33.979633
1698,Ten Square Coffee十環咖啡,ooir,1,"['咖啡', '飲料']",False,29.0,99.0,15.0,5.0,0.24057634117212548,81,2023-05-23 11:48:33.979633
1699,北投南豐天玥泉x手作坊,a7pc,2,['甜點'],False,29.0,99.0,30.0,10.0,2.959785621422177,78,2023-05-23 11:48:33.979633
1700,COMEBUY (士林天母店),a1nl,1,['飲料'],False,29.0,99.0,15.0,5.0,0.25049680487892717,1809,2023-05-23 11:48:33.979633
1701,唻了老弟,eccw,2,"['甜點', '咖啡']",False,29.0,99.0,30.0,10.0,2.8995643274930307,127,2023-05-23 11:48:33.979633
1702,天仁茗茶 (台北天母店),z5fa,1,['飲料'],False,29.0,99.0,15.0,5.0,0.31970355878052836,2950,2023-05-23 11:48:33.979633
1703,Rhyme cafe,xag6,2,"['漢堡', '歐美']",False,29.0,99.0,35.0,15.0,2.9785477771771482,2,2023-05-23 11:48:33.979633
1704,究愛燕窩超夯鮮燉品,bio3,3,['健康餐'],False,29.0,99.0,30.0,15.0,2.6627994755666307,0,2023-05-23 11:48:33.979633
1705,源味本鋪古早味蛋糕 (士林店),f0wy,2,"['甜點', '蛋糕']",False,29.0,99.0,25.0,5.0,3.5260634564348163,201,2023-05-23 11:48:33.979633
1706,渴了嗎？24H茶飲,rhh9,1,['台式'],False,29.0,99.0,30.0,10.0,3.543519727501897,42,2023-05-23 11:48:33.979633
1707,牙口,a4f2,1,"['歐美', '麵食']",False,29.0,99.0,35.0,15.0,3.298386628017857,3,2023-05-23 11:48:33.979633
1708,三也木瓜牛奶 (大葉高島屋百貨店),ro5c,1,['飲料'],False,29.0,99.0,25.0,10.0,0.9440939912302042,28,2023-05-23 11:48:33.979633
1709,麻古茶坊 (大葉高島屋百貨店),i1et,1,['飲料'],False,29.0,99.0,25.0,10.0,0.9473543112621756,68,2023-05-23 11:48:33.979633
1710,九湯屋日式拉麵 (北投石牌店),lt0h,0,"['麵食', '日式']",False,29.0,99.0,25.0,15.0,1.0536962461514614,0,2023-05-23 11:48:33.979633
1711,七盞茶 (北投石牌店),meno,2,['飲料'],False,29.0,99.0,25.0,10.0,1.3013930221430259,2,2023-05-23 11:48:33.979633
1712,ㄚ寶檸檬 (SOGO百貨天母���),aerv,2,['飲料'],False,29.0,99.0,25.0,10.0,1.7122916164090842,4,2023-05-23 11:48:33.979633
1713,茶聚 (士林福華店),is4z,1,['飲料'],False,29.0,99.0,25.0,5.0,1.7700922737600484,944,2023-05-23 11:48:33.979633
1714,祥記X梅這回事,y7ue,1,['甜點'],False,29.0,99.0,25.0,10.0,2.0291394372007727,6,2023-05-23 11:48:33.979633
1715,紅茶洋行 (北投吉利店),bev6,1,['飲料'],False,29.0,99.0,25.0,5.0,2.1159013133531017,878,2023-05-23 11:48:33.979633
1716,滿月飲品專門店,rtgl,2,['飲料'],False,29.0,99.0,30.0,10.0,3.3893455715064547,0,2023-05-23 11:48:33.979633
1717,肖年董小火鍋,zc3l,1,"['火鍋', '台式']",False,29.0,99.0,35.0,15.0,3.3893455715064547,0,2023-05-23 11:48:33.979633
1718,魚池貳壹 (台北士林店),z7oe,1,['飲料'],False,29.0,99.0,30.0,5.0,3.6879118945865,2123,2023-05-23 11:48:33.979633
1719,珍茶道,c4dh,1,['飲料'],False,29.0,99.0,30.0,10.0,3.6910055714448813,874,2023-05-23 11:48:33.979633
1720,好奇營養豆花 (台北天母店),h3iv,1,['甜點'],False,29.0,99.0,40.0,15.0,1.3183564720515697,786,2023-05-23 11:48:33.979633
1721,石牌夜市 豆花林,mcuq,1,['甜點'],False,29.0,99.0,40.0,15.0,1.0240023429596998,30,2023-05-23 11:48:33.979633
1722,春水堂 (新光三越天母店),f9zw,3,"['麵食', '台式']",False,29.0,99.0,40.0,10.0,0.6960204881947677,3255,2023-05-23 11:48:33.979633
1723,米津號冰菓室,j0bw,1,['甜點'],False,29.0,99.0,40.0,15.0,0.48109981678545866,113,2023-05-23 11:48:33.979633
1724,八藤家,alt2,3,"['麵食', '火鍋', '日式']",False,29.0,99.0,40.0,15.0,0.08420442972490572,208,2023-05-23 11:48:33.979633
1725,潮汕傳統豆花,j1hu,1,['甜點'],False,29.0,99.0,40.0,15.0,1.5074487694796843,848,2023-05-23 11:48:33.979633
1726,士東甜不辣肉圓,f1vs,1,['小吃'],False,29.0,99.0,40.0,15.0,0.8647024175158664,354,2023-05-23 11:48:33.979633
1727,Wendel's German Bakery & Bistro 溫德德式烘焙餐館 (台北天母店),w3uk,3,['歐美'],False,29.0,99.0,40.0,15.0,1.5186568896818604,517,2023-05-23 11:48:33.979633
1728,GALAXY CAF’E,fuz8,2,['歐美'],False,29.0,99.0,40.0,15.0,1.0134415835151291,12,2023-05-23 11:48:33.979633
1729,楓格蛋糕 (台北天母店),wdvz,2,"['甜點', '蛋糕']",False,29.0,99.0,40.0,15.0,1.3893278871154255,39,2023-05-23 11:48:33.979633
1730,台南東區焦糖煉乳包心粉圓 (台北士林店),z7b8,1,['甜點'],False,29.0,99.0,40.0,15.0,3.2833138190968594,269,2023-05-23 11:48:33.979633
1731,頃刻間-綠豆沙牛奶專賣,lmd1,1,['飲料'],False,29.0,99.0,40.0,15.0,3.2746200294259036,21,2023-05-23 11:48:33.979633
1732,原味錄 天母店 黑糖刨冰 豆花 甜 品 彩虹湯圓,marv,1,['甜點'],False,29.0,99.0,40.0,15.0,0.6308409363722981,136,2023-05-23 11:48:33.979633
1733,微笑地瓜球 (台北北投店),bzrc,1,['甜點'],False,29.0,99.0,40.0,15.0,1.1525011153722047,84,2023-05-23 11:48:33.979633
1734,咖啡物語,e8tn,1,"['咖啡', '台式']",False,29.0,99.0,40.0,10.0,3.340269683252686,99,2023-05-23 11:48:33.979633
1735,HUGE BURGER,trbn,3,"['漢堡', '歐美']",False,29.0,99.0,40.0,15.0,3.4189639573672137,88,2023-05-23 11:48:33.979633
1736,阿亮麵線,p9yx,1,"['麵食', '小吃']",False,29.0,99.0,40.0,15.0,3.3818410017529326,696,2023-05-23 11:48:33.979633
1737,三街巷蒜味塩酥雞,y3wh,1,"['小吃', '炸雞']",False,29.0,99.0,40.0,10.0,2.532539768327508,7973,2023-05-23 11:48:33.979633
1738,正當冰 (台北劍潭前港店),r9u1,2,['甜點'],False,29.0,99.0,40.0,15.0,3.9512727051478014,5,2023-05-23 11:48:33.979633
1739,維縈家鄉碳烤雞排 天母店,w7x7,2,"['小吃', '炸雞']",False,29.0,99.0,40.0,15.0,0.32580486176781936,576,2023-05-23 11:48:33.979633
1740,欲罷不能鹹水雞 (北投明德店),z9ui,1,['小吃'],False,29.0,99.0,40.0,10.0,1.2579266958292163,3677,2023-05-23 11:48:33.979633
1741,日式小攤,b5pq,2,['日式'],False,29.0,99.0,40.0,10.0,3.311999935760633,209,2023-05-23 11:48:33.979633
1742,快樂豆花,ia3x,1,['甜點'],False,29.0,99.0,40.0,15.0,1.511136893349215,288,2023-05-23 11:48:33.979633
1743,石牌夜市熊熊可麗餅,kzm4,1,['甜點'],False,29.0,99.0,40.0,15.0,1.0535968575800054,76,2023-05-23 11:48:33.979633
1744,派對恐龍 PARTY DIngNo 雞蛋糕,tdin,1,['甜點'],False,29.0,99.0,40.0,15.0,2.6243940788752895,27,2023-05-23 11:48:33.979633
1745,八禾生炒花枝焿,aqnt,1,"['麵食', '台式']",False,29.0,99.0,40.0,15.0,3.5304443973742767,1016,2023-05-23 11:48:33.979633
1746,YunYun Patisserie 昀昀甜點工作室,jwnd,3,['甜點'],False,29.0,99.0,40.0,15.0,1.914124015342429,49,2023-05-23 11:48:33.979633
1747,娘娘雞排 (士林捷運店),cf4e,1,"['小吃', '炸雞']",False,29.0,99.0,40.0,15.0,2.8478701852418506,43,2023-05-23 11:48:33.979633
1748,維縈家鄉碳烤雞排 北投店,ij52,2,"['小吃', '炸雞']",False,29.0,99.0,40.0,15.0,2.0237820310895365,1440,2023-05-23 11:48:33.979633
1749,瀚茶坊,bs34,2,['飲料'],False,29.0,99.0,40.0,15.0,3.358740779718933,1,2023-05-23 11:48:33.979633
1750,士林十全排骨店,p7xk,2,['台式'],False,29.0,99.0,40.0,15.0,3.526256550257578,2992,2023-05-23 11:48:33.979633
1751,維縈家鄉碳烤雞排（北投中央南路店）,ilpp,2,"['小吃', '炸雞']",False,29.0,99.0,40.0,15.0,2.9747243158809007,164,2023-05-23 11:48:33.979633
1752,彭阿星鐵板燒潛艇堡/沙威瑪 (北投吉利店),ytka,2,"['麵食', '台式']",False,29.0,99.0,40.0,15.0,2.1105976947256626,180,2023-05-23 11:48:33.979633
1753,韓國叔叔 (北投石牌總店),e4hu,1,['韓式'],False,29.0,99.0,40.0,10.0,1.162125499164849,3801,2023-05-23 11:48:33.979633
1754,尚讚豆腐乳雞排 (北投石牌店),f3pt,1,"['小吃', '炸雞']",False,29.0,99.0,40.0,15.0,1.164614183695245,1768,2023-05-23 11:48:33.979633
1755,宇滷味 (台北石牌店),y7me,1,['小吃'],False,29.0,99.0,40.0,15.0,1.1467965171678838,3661,2023-05-23 11:48:33.979633
1756,福雞排-石牌店,l4ap,1,"['小吃', '炸雞']",False,29.0,99.0,40.0,15.0,2.0455972102391184,1808,2023-05-23 11:48:33.979633
1757,打邊爐  鍋物專賣,l677,1,"['火鍋', '台式']",False,29.0,99.0,40.0,15.0,2.0997976642764486,12,2023-05-23 11:48:33.979633
1758,戀記手工煎餃,vf7j,1,"['小吃', '餃子']",False,29.0,99.0,40.0,15.0,1.4834960903855547,54,2023-05-23 11:48:33.979633
1759,開源社香雞排 (士林福國店),a4yd,1,"['小吃', '炸雞']",False,29.0,99.0,40.0,10.0,2.1158746780265143,1769,2023-05-23 11:48:33.979633
1760,好了啦紅茶冰士林大南店,i1yk,1,['飲料'],False,29.0,99.0,40.0,15.0,3.4817821808394047,458,2023-05-23 11:48:33.979633
1761,無店名魷魚羹,r0wa,1,"['麵食', '台式']",False,29.0,99.0,40.0,15.0,3.4193769480694147,388,2023-05-23 11:48:33.979633
